userId,wallpaperId,rating,timestamp
4,785,5.0,1700294565
4,282,5.0,1700299151
4,1514,4.0,1700308034
4,1951,5.0,1700322812
4,2882,5.0,1700337126
4,2804,4.0,1700341091
4,45,5.0,1700346275
4,2771,5.0,1700358673
4,965,3.5,1700363825
4,803,5.0,1700365495
4,619,5.0,1700367102
4,637,3.0,1700374285
4,787,3.5,1700377953
4,1640,5.0,1700396599
4,878,4.5,1700410215
5,1278,3.5,1700360139
5,1687,2.5,1700370717
5,1017,4.0,1700387775
5,1765,3.0,1700406968
5,1567,4.0,1700408722
5,1928,3.0,1700409077
5,2656,4.0,1700427020
5,1433,2.5,1700433776
5,1805,4.5,1700436368
5,914,3.0,1700447487
5,1144,5.0,1700451870
5,2180,4.0,1700462010
5,2718,4.5,1700475692
5,2784,4.0,1700485680
5,376,3.5,1700492266
5,1937,4.0,1700504989
5,1989,4.0,1700510991
5,2905,3.5,1700521152
6,769,4.5,1700435792
6,2796,3.0,1700443262
6,1697,3.5,1700460534
6,2122,3.5,1700479099
6,1091,5.0,1700483375
6,1805,4.0,1700498900
6,1029,4.0,1700517514
6,725,4.0,1700532316
6,1183,5.0,1700549156
6,2409,5.0,1700567408
6,1568,5.0,1700572923
6,1498,3.5,1700588777
6,2624,4.5,1700597178
6,2506,5.0,1700606564
6,2651,5.0,1700623945
6,76,5.0,1700632084
7,1023,5.0,1700529714
7,264,4.0,1700543262
7,1610,5.0,1700558877
7,1844,4.0,1700579567
7,2103,4.0,1700592778
7,610,3.0,1700593966
7,2624,4.0,1700608310
7,2830,3.0,1700623738
7,1559,5.0,1700632562
7,1663,4.5,1700639797
7,1771,4.5,1700651156
7,1717,4.5,1700663879
7,239,3.5,1700677992
7,2710,4.5,1700680975
7,2000,2.0,1700698950
7,1938,4.5,1700710717
7,1769,5.0,1700713265
8,2244,5.0,1700625282
8,1449,4.5,1700643216
8,1788,3.5,1700658748
8,1905,3.5,1700678462
8,593,4.5,1700686806
8,2038,3.5,1700689945
8,470,3.5,1700705016
8,671,3.0,1700720543
8,443,2.5,1700733261
8,180,4.5,1700749758
8,623,4.0,1700756016
8,2603,5.0,1700767942
8,2260,3.5,1700779394
8,121,4.0,1700799228
8,2460,4.0,1700808580
8,2319,3.5,1700825808
8,1423,4.5,1700828913
8,603,4.0,1700842530
8,2895,4.0,1700850704
8,1248,4.0,1700872168
8,433,5.0,1700887153
8,532,3.5,1700890502
8,1398,4.0,1700904053
8,1784,3.0,1700914386
8,1620,4.0,1700926778
8,1107,2.5,1700944475
9,1530,4.5,1700696388
9,1597,3.0,1700706644
9,890,3.0,1700715076
9,2699,5.0,1700729013
9,2890,4.5,1700749577
9,2149,2.5,1700767000
9,2819,5.0,1700781807
9,1214,4.5,1700801391
9,861,4.0,1700811697
9,1382,4.0,1700813970
9,1115,5.0,1700817521
9,1759,5.0,1700824629
9,1333,4.0,1700833600
9,2613,2.5,1700839046
9,2011,3.0,1700857433
9,225,5.0,1700857820
9,2623,3.5,1700877578
9,1721,5.0,1700878947
9,1609,5.0,1700888511
9,2348,3.0,1700903688
9,1963,4.5,1700911636
9,2743,4.0,1700932417
9,436,3.5,1700939199
9,780,5.0,1700957343
10,694,4.0,1700792183
10,1731,5.0,1700808595
10,2699,5.0,1700824296
10,629,4.5,1700835517
10,1894,4.5,1700839244
10,2309,4.5,1700850351
10,1510,5.0,1700866886
10,2473,3.5,1700880308
10,1858,5.0,1700898633
10,2607,5.0,1700901818
10,2357,5.0,1700912711
10,1162,5.0,1700926255
10,2754,5.0,1700926592
10,2361,4.5,1700944671
10,2908,5.0,1700946747
10,2003,5.0,1700958901
10,649,5.0,1700975535
10,2263,5.0,1700977526
11,2494,5.0,1700881948
11,2908,5.0,1700893141
11,2840,5.0,1700911248
11,1071,4.5,1700922092
11,2022,4.0,1700930217
11,1891,5.0,1700938170
11,2654,5.0,1700951930
11,2042,3.0,1700967728
11,1196,2.5,1700980520
11,2802,5.0,1700985804
11,1870,5.0,1700987317
11,999,3.5,1701006956
11,2214,4.5,1701010544
11,18,3.0,1701025271
11,2328,3.0,1701040543
11,1006,5.0,1701045566
11,1659,3.0,1701050924
11,1393,5.0,1701059908
11,2080,3.0,1701073232
11,103,5.0,1701084298
11,2906,5.0,1701102083
11,2376,3.0,1701112759
11,2006,4.5,1701129048
11,1830,4.0,1701130524
12,1818,2.5,1700969953
12,475,5.0,1700984156
12,189,3.5,1700999425
12,1095,5.0,1701006252
12,1029,3.0,1701022385
12,2290,5.0,1701035181
12,206,3.5,1701054316
12,1160,5.0,1701064290
12,2186,5.0,1701077559
12,1060,4.5,1701096403
12,2266,5.0,1701098310
12,295,4.5,1701114886
12,2360,5.0,1701124564
12,2349,5.0,1701132404
12,781,5.0,1701144248
12,1906,4.0,1701150778
12,2776,3.0,1701155559
12,1720,5.0,1701176419
12,884,4.5,1701186842
13,1484,5.0,1701045690
13,1499,4.5,1701066913
13,2801,5.0,1701070763
13,1053,2.0,1701086512
13,1974,3.5,1701105208
13,1209,3.5,1701125499
13,1388,3.0,1701127870
13,1919,3.5,1701143383
13,577,5.0,1701153585
13,925,5.0,1701157708
13,2763,4.5,1701159227
13,2283,3.0,1701175669
13,14,4.5,1701183662
13,2758,5.0,1701188407
13,835,5.0,1701200864
13,2711,5.0,1701218865
14,2550,4.5,1701123592
14,1486,3.5,1701128633
14,1183,4.5,1701146634
14,2195,3.0,1701152651
14,1470,4.0,1701153795
14,1663,5.0,1701165833
14,990,5.0,1701173929
14,1863,2.0,1701174746
14,1309,5.0,1701176763
14,102,5.0,1701190857
14,208,5.0,1701193239
14,998,5.0,1701205402
14,2313,2.5,1701209275
14,577,4.5,1701216834
14,849,3.0,1701218554
14,193,3.5,1701235940
14,1346,5.0,1701257320
14,2442,5.0,1701259613
15,2813,5.0,1701228131
15,2697,4.0,1701246833
15,384,3.5,1701251138
15,2762,5.0,1701265296
15,1856,5.0,1701267281
15,1589,5.0,1701287255
15,406,4.0,1701290949
15,70,3.0,1701298220
15,1288,3.5,1701314320
15,2134,3.5,1701318166
15,1819,3.5,1701336693
15,1695,3.0,1701346121
15,1852,4.5,1701360482
15,610,4.0,1701381154
15,1559,5.0,1701402513
15,2696,5.0,1701422768
15,2013,5.0,1701431831
15,2091,5.0,1701441085
15,1909,4.5,1701451509
15,1602,5.0,1701463311
15,688,4.0,1701468305
15,1683,5.0,1701481737
16,612,5.0,1701298661
16,2800,5.0,1701300347
16,2412,4.5,1701315712
16,339,5.0,1701326270
16,638,2.5,1701345359
16,2454,5.0,1701366635
16,314,4.5,1701370709
16,2595,5.0,1701381651
16,2418,5.0,1701402205
16,1128,5.0,1701414362
16,2079,3.5,1701418130
16,1778,5.0,1701437726
16,2649,5.0,1701440603
16,1985,4.0,1701451070
16,1268,5.0,1701458630
16,1642,3.0,1701464439
16,225,5.0,1701485488
16,1242,5.0,1701502498
16,563,3.5,1701514246
16,1186,3.5,1701535695
16,31,3.0,1701543737
16,1779,4.5,1701552424
16,1589,5.0,1701572463
16,934,5.0,1701575232
16,2519,4.0,1701596108
16,1485,4.5,1701614880
17,2806,5.0,1701391969
17,1402,5.0,1701403356
17,439,5.0,1701405371
17,801,5.0,1701426881
17,2057,3.0,1701437984
17,1670,4.5,1701450950
17,370,3.5,1701470999
17,785,5.0,1701482222
17,1438,5.0,1701487156
17,712,4.5,1701497621
17,169,4.0,1701510764
17,1467,3.5,1701513840
17,2447,5.0,1701526483
17,491,5.0,1701537546
17,1090,3.0,1701555094
17,1377,5.0,1701569268
17,1407,3.5,1701570165
17,346,3.5,1701576371
17,2351,5.0,1701587868
17,2037,4.0,1701604102
17,163,4.0,1701608909
17,1537,4.5,1701618901
17,1737,5.0,1701622515
18,1015,5.0,1701478038
18,2822,3.0,1701495159
18,648,3.0,1701509794
18,679,3.5,1701517369
18,179,3.5,1701529124
18,1277,4.0,1701543019
18,1820,2.5,1701559768
18,2408,5.0,1701572721
18,1839,2.5,1701585306
18,1570,5.0,1701596048
18,2710,4.5,1701617645
18,795,2.0,1701622730
18,2283,4.5,1701632430
18,2520,5.0,1701648211
18,1836,5.0,1701653058
18,2060,3.5,1701668729
18,1057,5.0,1701669201
18,2477,3.5,1701670123
18,1640,5.0,1701675322
18,2612,5.0,1701695573
18,2272,4.5,1701699516
18,2114,3.5,1701707602
18,1168,2.5,1701709466
18,1054,4.5,1701730703
19,2087,4.0,1701571180
19,2788,4.0,1701575898
19,1776,3.0,1701591195
19,1480,3.0,1701598100
19,1722,5.0,1701604936
19,2617,5.0,1701615577
19,1510,3.5,1701632765
19,2124,4.0,1701650859
19,836,4.5,1701652358
19,2270,3.5,1701658920
19,1930,4.5,1701660786
19,1611,3.5,1701671962
19,1039,4.5,1701684321
19,1463,3.0,1701697728
19,1413,2.5,1701710697
19,2582,5.0,1701717118
19,2433,3.5,1701733720
19,323,3.5,1701751035
19,168,4.0,1701754042
19,1403,4.5,1701756928
19,718,4.0,1701763141
19,2805,2.0,1701773966
19,2711,5.0,1701785011
20,1933,4.0,1701658252
20,1711,3.0,1701676956
20,308,4.0,1701685785
20,1120,4.5,1701693116
20,1820,4.0,1701702773
20,656,5.0,1701719168
20,585,4.5,1701723915
20,2778,2.0,1701739027
20,143,3.5,1701753912
20,2636,5.0,1701764684
20,1501,5.0,1701767111
20,2350,4.5,1701776925
20,1802,5.0,1701782386
20,979,5.0,1701803582
20,1495,4.0,1701815727
20,1662,5.0,1701820003
20,1093,3.5,1701824853
20,2882,5.0,1701841341
20,1403,5.0,1701859795
20,2262,5.0,1701875410
21,2154,5.0,1701729649
21,568,4.0,1701730878
21,303,4.5,1701752197
21,150,4.0,1701761169
21,775,5.0,1701780216
21,1378,4.0,1701801454
21,2371,4.0,1701822304
21,1868,4.5,1701843638
21,1598,5.0,1701859763
21,942,4.5,1701873369
21,2123,3.0,1701876060
21,1901,4.5,1701881539
21,2481,3.5,1701897706
21,1387,4.0,1701909153
21,324,3.5,1701919695
21,2078,4.0,1701930458
21,1125,3.5,1701942075
21,88,4.5,1701946659
21,1176,5.0,1701963833
21,1995,4.5,1701974589
21,1820,3.5,1701978903
21,2169,3.0,1701987326
21,1954,3.5,1701989284
21,1694,4.5,1702002171
22,778,2.5,1701827607
22,2041,3.0,1701839018
22,1913,3.5,1701851298
22,131,4.0,1701858120
22,1035,5.0,1701871572
22,2071,2.0,1701873356
22,2676,5.0,1701884569
22,665,3.5,1701901886
22,2840,4.5,1701922051
22,2759,3.5,1701926931
22,2860,4.5,1701947320
22,1087,5.0,1701960496
22,2783,5.0,1701970601
22,1652,3.5,1701987524
22,1315,5.0,1702005267
22,2478,3.5,1702024012
22,2460,3.5,1702024857
22,1068,4.5,1702028748
22,1589,3.5,1702048174
22,2643,3.0,1702069093
22,1108,4.5,1702084944
22,1057,5.0,1702104199
23,639,4.0,1701909762
23,93,4.5,1701916362
23,1852,4.0,1701925804
23,540,4.5,1701933472
23,2417,5.0,1701943524
23,1932,4.0,1701950616
23,256,2.5,1701966939
23,2125,4.0,1701978668
23,1593,4.5,1701987928
23,1960,3.0,1702007019
23,1567,5.0,1702019760
23,1883,5.0,1702032988
23,1403,5.0,1702038087
23,391,4.5,1702047812
23,2789,2.5,1702050701
23,566,4.0,1702065496
24,809,5.0,1701996985
24,981,3.5,1701997588
24,1911,5.0,1702017639
24,925,5.0,1702028917
24,286,5.0,1702050231
24,1609,5.0,1702066715
24,412,5.0,1702071412
24,822,5.0,1702087048
24,2745,5.0,1702091039
24,647,4.0,1702106376
24,1054,3.0,1702112777
24,1061,5.0,1702124123
24,1495,4.0,1702143028
24,1016,3.0,1702149657
24,2511,4.5,1702170886
24,2882,5.0,1702185200
24,2384,3.5,1702188342
24,153,2.0,1702191767
24,718,4.0,1702196674
24,2837,3.0,1702205102
24,186,3.5,1702217970
24,1627,4.5,1702227018
24,764,5.0,1702237212
25,2141,5.0,1702088497
25,1812,3.0,1702103655
25,1094,3.5,1702117567
25,2828,3.0,1702119758
25,1519,4.0,1702130156
25,1309,4.5,1702143430
25,794,5.0,1702143828
25,2052,3.0,1702163078
25,2482,2.5,1702177261
25,1089,4.0,1702179650
25,2170,5.0,1702181924
25,2721,3.5,1702184485
25,1014,3.0,1702200253
25,753,3.0,1702213950
25,336,4.5,1702218687
25,2603,5.0,1702240151
25,320,3.5,1702252721
25,460,3.5,1702265554
25,2717,4.5,1702278223
25,829,3.0,1702296194
25,990,4.0,1702307889
25,2549,4.5,1702325793
25,1029,4.0,1702330265
25,376,4.5,1702337862
25,2479,5.0,1702338906
26,463,3.0,1702178514
26,449,4.5,1702190099
26,1535,4.5,1702202888
26,65,3.0,1702213632
26,559,3.0,1702227309
26,286,5.0,1702239944
26,568,5.0,1702257870
26,200,2.5,1702265554
26,387,5.0,1702270584
26,1498,5.0,1702272772
26,1480,5.0,1702286720
26,232,3.5,1702291413
26,1835,5.0,1702300068
26,1380,3.0,1702321559
26,2816,5.0,1702336597
26,571,4.0,1702339926
26,971,2.0,1702346467
26,968,5.0,1702359126
26,2136,2.0,1702379182
26,1906,4.0,1702381866
26,2761,5.0,1702401419
26,718,3.5,1702420031
26,2416,5.0,1702427175
27,1962,3.5,1702257761
27,2850,3.5,1702274072
27,202,4.0,1702295399
27,355,4.0,1702310799
27,2433,3.0,1702322639
27,1598,4.0,1702340848
27,1033,4.5,1702358912
27,1042,4.0,1702361136
27,1722,4.5,1702363871
27,2693,5.0,1702365760
27,658,3.0,1702379573
27,1519,3.5,1702400539
27,1036,5.0,1702405787
27,266,3.5,1702422658
27,67,4.0,1702424938
27,2062,4.5,1702445440
27,1373,3.0,1702461726
27,170,4.0,1702479465
27,1204,3.0,1702480153
27,376,5.0,1702489455
27,2341,4.0,1702499149
28,1354,4.5,1702346151
28,1166,3.0,1702356257
28,61,4.0,1702364436
28,1881,5.0,1702377487
28,2093,3.5,1702395500
28,2047,5.0,1702400385
28,331,3.0,1702403254
28,1673,3.0,1702414887
28,1335,5.0,1702429509
28,81,4.5,1702432299
28,559,4.5,1702452714
28,439,5.0,1702466013
28,339,4.0,1702477007
28,354,4.5,1702486263
28,2781,5.0,1702501326
28,2164,3.0,1702513285
28,942,3.5,1702525886
28,1764,4.0,1702545383
28,1326,5.0,1702548491
28,1621,5.0,1702558469
28,2804,4.0,1702561177
28,2225,2.5,1702566530
28,1364,5.0,1702587601
28,1594,3.5,1702600668
28,2167,5.0,1702604459
28,2528,3.5,1702614860
29,1688,5.0,1702432466
29,357,3.5,1702453088
29,367,3.5,1702464186
29,1349,4.5,1702478596
29,1606,5.0,1702498373
29,1714,5.0,1702509180
29,339,5.0,1702516061
29,2292,5.0,1702522181
29,995,3.5,1702532938
29,650,5.0,1702553976
29,1241,5.0,1702573146
29,568,4.5,1702584124
29,1796,5.0,1702597299
29,1230,5.0,1702616075
29,295,4.0,1702634254
29,2199,3.0,1702652579
29,2481,5.0,1702668005
29,2451,3.5,1702675174
29,419,4.5,1702685020
29,26,4.5,1702687586
30,2375,4.0,1702522299
30,1661,5.0,1702523403
30,1021,3.5,1702533383
30,2834,4.0,1702536496
30,148,3.5,1702541438
30,1473,3.5,1702552979
30,2200,3.0,1702560057
30,951,4.0,1702571770
30,2555,4.0,1702586427
30,2608,5.0,1702601552
30,2550,5.0,1702611691
30,2263,5.0,1702615762
30,2775,5.0,1702627303
30,2791,4.5,1702632988
30,1764,4.0,1702641280
30,387,5.0,1702659664
30,2073,3.5,1702678309
30,2286,4.5,1702693749
30,2305,5.0,1702707321
30,1566,5.0,1702713728
30,22,3.5,1702728188
30,2691,5.0,1702748611
31,149,3.0,1702601764
31,2382,5.0,1702612372
31,2733,5.0,1702632968
31,1232,4.5,1702645032
31,2162,2.0,1702661211
31,1284,5.0,1702674092
31,355,5.0,1702690954
31,911,5.0,1702704660
31,2071,5.0,1702718579
31,1065,5.0,1702733423
31,2892,5.0,1702736431
31,2517,5.0,1702743957
31,1245,4.5,1702753263
31,920,3.0,1702763022
31,917,4.0,1702778307
31,1333,5.0,1702794837
31,2465,5.0,1702798846
31,975,5.0,1702807924
31,2603,5.0,1702820245
31,593,5.0,1702821908
31,714,4.0,1702836670
31,1067,4.0,1702850901
31,2851,5.0,1702859312
32,2093,4.0,1702682857
32,1661,5.0,1702687505
32,2500,5.0,1702698359
32,1144,5.0,1702711527
32,2424,5.0,1702730748
32,1270,3.5,1702751620
32,2336,5.0,1702766730
32,1478,3.5,1702770080
32,1154,5.0,1702779496
32,1143,3.5,1702791889
32,2879,4.5,1702808181
32,921,4.5,1702808562
32,957,5.0,1702811914
32,556,3.0,1702827236
32,1686,4.5,1702839274
32,1136,5.0,1702857086
33,2564,3.5,1702767420
33,2796,4.0,1702770647
33,189,2.0,1702774303
33,2497,4.5,1702786647
33,1036,3.5,1702791440
33,5,5.0,1702796102
33,1753,2.0,1702801083
33,923,4.0,1702819840
33,1237,2.0,1702841439
33,1744,4.0,1702853246
33,2246,4.0,1702874126
33,2279,4.0,1702887916
33,1072,4.5,1702902712
33,163,4.5,1702905852
33,1498,4.5,1702910739
33,728,4.0,1702930358
33,632,4.5,1702942177
33,1425,5.0,1702952782
33,2462,4.5,1702961201
33,2199,4.5,1702964261
33,1730,3.0,1702984254
33,2545,3.5,1703004463
34,981,4.0,1702865379
34,636,5.0,1702868379
34,2852,5.0,1702886296
34,2603,5.0,1702895688
34,50,3.0,1702898577
34,1297,3.5,1702905535
34,2851,5.0,1702910926
34,2708,5.0,1702924029
34,2243,4.0,1702945622
34,2311,3.5,1702948088
34,818,5.0,1702962723
34,1425,3.0,1702970842
34,350,5.0,1702973967
34,1631,3.5,1702978067
34,2593,4.0,1702998317
34,1702,3.0,1703004372
35,1062,3.5,1702949826
35,718,3.0,1702955043
35,1101,4.0,1702956501
35,484,2.5,1702970542
35,121,4.5,1702978977
35,1893,4.5,1702989760
35,372,5.0,1702992612
35,2896,5.0,1702996824
35,2363,4.0,1702998849
35,1686,4.5,1703016049
35,2826,4.0,1703029486
35,1091,5.0,1703045026
35,601,4.5,1703055506
35,2762,4.5,1703073929
35,936,3.5,1703086317
35,11,3.5,1703105091
35,68,3.5,1703125796
35,2174,4.0,1703138163
36,98,5.0,1703034722
36,650,4.0,1703042676
36,704,3.0,1703049618
36,1373,3.0,1703069077
36,232,3.0,1703072839
36,1356,3.5,1703088410
36,426,3.0,1703092666
36,2594,5.0,1703099769
36,910,4.5,1703115251
36,584,3.0,1703119480
36,382,3.5,1703129748
36,2571,5.0,1703149817
36,2129,2.0,1703160858
36,927,4.5,1703169291
36,1403,4.0,1703182575
36,1135,5.0,1703192667
36,25,3.0,1703198664
36,307,3.5,1703212215
36,925,5.0,1703230732
36,1688,5.0,1703239219
36,2733,5.0,1703242858
36,1610,3.0,1703247738
36,1337,4.5,1703250058
37,572,5.0,1703112698
37,2844,5.0,1703125548
37,375,5.0,1703132383
37,910,4.5,1703149912
37,754,5.0,1703168026
37,2507,5.0,1703180859
37,1359,4.0,1703192926
37,2114,4.5,1703209107
37,2882,5.0,1703227942
37,1919,4.5,1703240968
37,155,5.0,1703242122
37,1874,5.0,1703249598
37,1289,3.0,1703259103
37,1127,4.0,1703274859
37,988,5.0,1703294295
37,839,3.0,1703299825
37,914,3.5,1703308027
37,1830,4.5,1703310159
37,1963,4.0,1703317648
38,1470,5.0,1703211415
38,116,3.0,1703227679
38,1441,4.0,1703233687
38,2309,3.0,1703252401
38,2447,4.5,1703272811
38,2017,3.0,1703280426
38,2369,4.5,1703286471
38,1113,4.0,1703296421
38,1602,4.5,1703296779
38,1373,3.5,1703315849
38,2505,4.0,1703334744
38,826,2.5,1703354783
38,1396,3.5,1703375116
38,1326,3.0,1703393947
38,2232,5.0,1703410505
38,2203,4.5,1703413354
38,2156,3.0,1703424123
38,298,3.5,1703427330
38,1798,5.0,1703448572
38,1309,4.5,1703459873
38,2187,3.5,1703468863
38,2290,4.5,1703471384
39,1714,4.0,1703288906
39,1582,3.0,1703303433
39,1568,4.5,1703307051
39,1962,3.5,1703313576
39,2368,3.0,1703332033
39,2683,4.5,1703350031
39,1857,3.5,1703359555
39,1933,3.0,1703362997
39,82,4.0,1703382032
39,413,3.0,1703398419
39,651,3.0,1703410542
39,660,3.5,1703413713
39,2241,3.0,1703434495
39,382,3.0,1703441337
39,2443,3.0,1703448418
39,2886,5.0,1703458280
39,2571,5.0,1703474097
40,1145,5.0,1703373841
40,1669,5.0,1703388855
40,1714,5.0,1703394632
40,1003,5.0,1703401247
40,2734,5.0,1703415420
40,315,3.5,1703429986
40,2714,4.0,1703450838
40,1415,3.5,1703470636
40,2749,5.0,1703473131
40,2315,5.0,1703491661
40,1715,5.0,1703502647
40,2815,3.5,1703519976
40,1945,5.0,1703520681
40,1504,5.0,1703541397
40,634,5.0,1703555446
40,1869,3.0,1703560649
40,2057,3.0,1703580214
40,2641,4.5,1703583797
40,2776,3.5,1703602535
40,604,5.0,1703612209
41,922,3.5,1703458450
41,205,3.5,1703475356
41,752,4.5,1703492835
41,1352,3.0,1703494083
41,2209,5.0,1703500960
41,1526,3.0,1703509435
41,2605,5.0,1703511391
41,1274,5.0,1703518215
41,2323,5.0,1703533726
41,2806,5.0,1703554847
41,2901,4.5,1703556148
41,1532,4.0,1703572464
41,1815,4.5,1703578583
41,1315,5.0,1703594434
41,1846,3.5,1703606194
41,508,4.0,1703614969
41,1279,4.5,1703618230
41,1668,5.0,1703631196
41,2116,3.5,1703650247
41,231,3.5,1703657569
41,1097,5.0,1703679082
42,1619,5.0,1703552490
42,2711,5.0,1703569740
42,917,3.5,1703571900
42,244,3.5,1703591861
42,2906,5.0,1703602633
42,1609,5.0,1703603767
42,1429,2.5,1703613753
42,2520,5.0,1703627768
42,2374,4.0,1703629225
42,1627,3.5,1703648269
42,227,5.0,1703659813
42,2668,4.0,1703667399
42,1533,3.5,1703688615
42,2671,5.0,1703700662
42,171,5.0,1703706532
42,2237,3.0,1703725124
42,2877,5.0,1703728622
42,2879,5.0,1703737397
42,1879,4.5,1703756015
43,1523,4.0,1703634624
43,68,4.0,1703640115
43,1462,4.0,1703643299
43,2676,5.0,1703657810
43,2290,5.0,1703671328
43,2331,4.5,1703687271
43,2348,4.0,1703688807
43,88,4.5,1703701332
43,2671,4.5,1703712190
43,2379,5.0,1703729890
43,1810,4.0,1703730325
43,1875,3.5,1703738778
43,2859,3.5,1703750361
43,332,2.5,1703754026
43,2610,5.0,1703773615
43,1284,4.5,1703776054
43,126,5.0,1703786125
43,2439,5.0,1703801364
44,676,2.5,1703719357
44,1653,3.0,1703723139
44,1268,5.0,1703743394
44,538,4.5,1703752311
44,435,5.0,1703759219
44,1058,4.5,1703772945
44,1208,4.0,1703774536
44,665,5.0,1703781641
44,378,3.5,1703797691
44,1755,5.0,1703798080
44,125,4.5,1703801296
44,2712,5.0,1703820409
44,2081,4.5,1703825596
44,662,3.0,1703842663
44,2679,5.0,1703846282
44,2282,4.5,1703867695
44,1153,3.5,1703877695
44,690,3.0,1703879636
44,225,5.0,1703885660
44,511,3.5,1703895481
44,432,5.0,1703906027
44,179,3.0,1703910124
44,1716,2.0,1703911927
44,430,4.0,1703916761
44,244,4.5,1703922648
45,1114,3.0,1703818909
45,2826,5.0,1703839467
45,1728,3.0,1703847912
45,1180,3.5,1703869229
45,1989,5.0,1703887824
45,944,3.0,1703908207
45,653,3.5,1703929589
45,854,4.5,1703946455
45,1238,4.5,1703963002
45,621,5.0,1703965755
45,365,3.5,1703976561
45,2505,5.0,1703985975
45,2071,5.0,1703993572
45,536,2.5,1704006279
45,1143,4.0,1704014279
45,502,4.5,1704029134
45,969,5.0,1704044117
45,72,3.5,1704060750
45,1766,5.0,1704064939
45,2715,4.0,1704065821
45,2315,5.0,1704079632
45,1105,3.0,1704097924
45,166,5.0,1704101202
46,914,5.0,1703905678
46,1360,3.5,1703924106
46,2777,4.0,1703943579
46,1067,4.5,1703960536
46,1064,4.0,1703966642
46,1151,5.0,1703972632
46,909,3.0,1703977138
46,604,4.0,1703997116
46,1196,3.0,1704007962
46,787,5.0,1704020866
46,188,4.5,1704041121
46,2017,2.5,1704049555
46,1070,4.5,1704061089
46,1677,5.0,1704076227
46,2715,5.0,1704081054
46,1829,5.0,1704098140
46,1610,3.5,1704116390
46,2453,5.0,1704134829
46,442,2.5,1704141711
46,191,3.0,1704151532
46,2754,5.0,1704156179
46,1589,5.0,1704162305
46,2580,3.5,1704183474
46,552,3.5,1704187555
46,18,3.0,1704206279
47,2471,5.0,1703986750
47,852,4.0,1704004961
47,2768,5.0,1704011698
47,660,3.5,1704018338
47,2800,5.0,1704024451
47,1194,3.0,1704027191
47,365,4.0,1704033185
47,124,3.5,1704037395
47,2189,5.0,1704051736
47,420,2.0,1704060694
47,878,4.5,1704080130
47,919,3.5,1704080614
47,2299,5.0,1704085986
47,1420,5.0,1704096857
47,2852,5.0,1704117649
47,814,5.0,1704127817
47,2472,5.0,1704146882
47,390,4.5,1704149570
47,1281,5.0,1704160285
47,221,3.0,1704166610
47,2684,5.0,1704183462
47,1517,4.0,1704201557
47,1815,2.5,1704204869
47,2596,4.0,1704212160
47,2653,2.5,1704223308
48,2514,3.0,1704067836
48,999,4.0,1704082397
48,2796,3.0,1704085060
48,1563,2.0,1704090398
48,465,5.0,1704101567
48,1825,4.0,1704104267
48,102,5.0,1704112821
48,1536,3.5,1704131961
48,1640,5.0,1704140736
48,1020,5.0,1704155818
48,2307,5.0,1704170307
48,1666,4.0,1704183370
48,2442,5.0,1704201195
48,2730,3.0,1704221757
48,762,5.0,1704241246
48,1827,5.0,1704243924
48,2770,3.0,1704260700
48,2479,5.0,1704270874
48,2540,5.0,1704280398
49,2236,4.0,1704153968
49,2065,5.0,1704170232
49,2434,4.0,1704182234
49,2654,5.0,1704190219
49,2846,3.0,1704210819
49,1582,3.5,1704217459
